Age,Experience,Salary
35,17,66835.01318293359
56,35,117876.30500689842
51,32,107076.51110257844
49,30,100782.7810813896
38,19,68862.82572400513
24,3,27037.668920699085
37,16,63929.9869150178
51,30,108277.54751213164
50,29,97399.94154330896
36,16,63820.17331195587
46,27,96281.77343542018
59,39,135600.9549246008
59,40,133272.72267353052
44,23,83060.52368860932
46,25,95019.49873491577
28,8,38486.960216871536
43,25,89531.81214411889
38,17,67928.89613708024
39,21,71996.72868888242
31,12,50623.306407156786
31,11,44264.5869667402
28,10,43737.11191408523
59,41,136116.30873184055
48,27,94980.89336238657
54,36,123880.01805070613
22,4,26292.190466224416
55,36,119317.29259970643
25,5,26715.46876431988
38,17,69020.45197431093
25,4,27386.66435538322
47,29,96727.6974508167
25,6,31250.51286682152
22,4,25527.65321235205
28,10,40298.23433461769
51,30,103589.23328534132
30,12,52753.56365973536
56,38,135468.88478115917
29,10,45407.986779799845
45,24,83435.38635910359
40,20,74347.02475430243
57,38,128866.08975450728
48,29,103859.03095195112
53,34,118929.97641739705
35,14,61592.758371025324
39,21,76995.34760905645
49,29,102053.03550551063
50,29,96836.18917522559
37,19,67961.6625382384
56,37,121413.2446562922
52,31,105978.07534843127
25,7,31544.384354826958
58,38,125747.42247316358
38,18,72267.83470108594
47,29,95229.2214283081
25,4,26904.945735432375
51,32,113092.47177540342
51,33,112095.5213330094
43,24,90481.32528375696
32,12,49201.28589205089
23,5,34252.22972190552
33,13,49294.1487301902
51,32,114486.92676042327
57,38,125817.28513485701
39,21,81334.69527247814
47,29,99595.78766319013
28,10,47313.77329670923
22,2,24821.40241946037
47,28,96766.14232546776
44,25,92565.69040565482
47,27,95916.10182366884
27,9,36612.19331848043
27,6,35024.92911698135
29,11,43950.28658726461
45,24,85540.95590575892
43,22,78821.64708815444
40,20,76134.65184303437
58,39,128543.26377643735
39,20,70820.93684365932
52,33,110369.88481661021
58,39,129370.66192836162
51,31,109490.00637954191
54,33,117227.21672865644
31,12,53184.24264989456
58,37,126395.73237786061
33,13,53818.326622369816
51,33,112448.82663295865
48,28,100332.4560624632
30,11,50858.78066768691
42,24,85546.70658497217
33,13,55597.90722990704
50,30,101278.70862650328
54,33,117058.02453084524
36,16,63648.204276760654
23,5,25902.25268601842
39,19,75207.85365050205
24,5,25776.34592793089
28,7,29675.25413263954
39,21,79540.35004458523
59,41,138156.10673350788
58,38,125366.94494489339
54,35,120566.05864371857
52,31,112009.6347549384
32,14,56783.53263929999
25,4,34815.65141922778
39,19,69446.9572383926
25,6,25793.02715603025
55,35,115767.09703244116
50,29,95616.85547178889
45,25,96416.69357149019
43,22,81485.17838591976
23,5,34817.30616168334
27,9,39936.33950191202
46,26,90284.73492350671
42,24,80809.77536531679
37,16,62309.73970885278
52,34,118532.62594650441
35,16,61826.1633025915
49,30,99707.47727574159
53,33,115959.37384514409
49,29,104516.39286300328
30,10,43410.435868218774
43,23,82034.83586917902
53,32,106371.96284347432
26,5,32384.203990795908
44,25,88113.01294876466
26,5,22463.659598001177
53,35,114544.73883852687
31,12,52186.65515619185
36,16,61974.25888338501
28,8,35593.62632703981
50,29,102661.37863354219
24,5,26979.857817453718
40,19,70571.67755591925
31,10,44691.41173806451
49,28,104556.47531512822
50,31,112542.2860077815
36,16,57086.46127692543
56,38,127806.17256476014
27,7,31643.380245238208
33,14,53310.28459416378
59,39,126423.33258457584
34,14,54396.80180363878
50,32,106420.3659352055
40,20,78076.6217320309
24,4,24474.20926837604
29,9,36162.523398461504
29,8,39491.5279907321
41,22,79969.21637732601
25,6,31709.352387736686
42,24,87829.99601011313
24,3,28195.68152063673
29,8,38665.50776092512
44,24,87797.05004302588
37,18,67741.85216605071
34,16,63519.47670141941
24,3,20090.92077198511
30,10,46852.033260765376
35,17,65849.06344431179
34,13,51621.450046790305
28,10,50625.04335943866
36,15,56421.70340794942
28,10,44989.32025310129
59,38,126628.37115618742
55,34,119234.0078764392
43,25,94998.92141542475
45,24,89826.66265127019
58,37,126151.86185925601
22,1,21285.816554196703
31,13,51228.653402672724
37,19,72466.93322814001
29,8,39763.25060864626
46,25,86850.25259481536
33,15,64125.82788025057
46,26,96731.46664913026
38,17,63931.570081780425
47,27,99077.00364514787
35,17,61467.564251976575
57,36,124888.7727783463
44,24,87142.55389528253
27,9,46035.184442326805
26,6,33995.70150018522
46,27,90864.51941364506
39,21,80057.80243436758
34,15,58178.257483393056
35,17,63536.800276050766
49,31,107087.59445059979
39,18,67775.94557838312
49,30,109884.44658007534
48,29,103915.56288666678
53,34,113068.37435350413
30,12,47817.344266543114
53,34,112571.14722443788
41,22,83403.18005750446
49,28,99299.32556582715
54,34,114070.0889316121
25,5,34715.463917331756
55,36,124014.63616680243
24,5,30056.57732091484
47,28,98915.07604707422
29,10,40426.040650247174
27,7,37678.063665205074
37,16,62243.37587652618
45,27,97611.95137523577
51,32,112417.69739734902
34,15,59316.7725564351
26,6,32604.55043676616
46,27,100476.7920159881
41,20,71489.42586370512
39,18,67779.80274062479
39,20,77909.59909051849
23,3,28455.52594781811
31,12,50086.34534547757
33,14,54402.042865803865
34,14,54962.83633583128
32,11,44196.71824255692
40,22,86005.24966790994
56,37,125055.82481886733
47,26,94894.62527843716
35,16,63925.079843664884
45,27,99451.50133992094
22,2,19742.23313900125
43,22,80453.72656221273
44,26,94492.75264010004
40,21,72115.26134031001
39,21,81470.93583306605
33,12,56714.400256847046
49,29,102737.35255912672
49,30,101686.76881022059
54,34,119559.36862927592
40,20,74426.89626843961
49,31,107426.6385879742
58,40,134655.42695895635
47,26,91524.99411391553
56,35,121541.78846850233
55,35,115610.16956374272
56,35,113912.7636191016
37,17,67093.14609166796
59,40,137630.90384855273
34,14,55459.38974215051
44,23,82790.8958374538
43,22,83442.57854285499
37,17,65937.88283309287
49,31,105301.71659218159
56,36,123915.85441929064
29,9,42019.097667174916
43,25,85252.12036860002
42,23,83173.52406635489
47,29,101548.81024346287
42,21,76898.64997334193
46,28,100777.25769111086
22,1,19949.987543199502
27,6,32668.778685325473
44,24,87400.9494134174
44,24,85870.64797199146
44,25,88827.09288175704
53,32,110937.46685835405
51,31,102689.59338108936
34,13,54582.20322345824
39,20,75455.02363903314
44,23,91884.48047219991
36,17,66819.64928616541
54,35,117541.25175787655
42,23,78577.56178127156
44,24,83831.08974259341
48,30,102502.1272745409
39,21,75555.62237330317
45,25,89287.71899577686
28,7,35293.07726870409
41,21,77307.29977558352
48,27,95233.07142335718
27,8,38555.24721469893
48,28,96289.80061551543
30,12,46223.68953527275
52,31,107785.815534102
42,22,82301.88492756792
47,27,92642.8846936091
34,13,52776.20209257645
44,25,89061.56426380399
41,22,79989.1181807743
58,39,133758.54154759482
49,30,107319.4866065076
38,17,67166.05968374376
49,31,110628.25490304688
23,3,22892.93315589714
46,26,95520.59490766622
27,8,36660.96153756303
32,11,49388.04027568288
59,41,138932.36862188054
27,9,41168.43783185286
32,12,48105.01585439025
35,16,57482.330886404605
23,3,25670.731981644913
24,4,26180.930111342408
56,38,127391.27077315535
54,33,119000.32684452132
45,27,92161.31371989145
40,20,77221.05764118195
39,20,72286.86360684343
45,26,91968.07855242003
56,35,117242.29556191857
22,1,16265.925055516289
57,36,124739.73062514995
46,26,96881.9864378219
55,35,121270.50991870355
46,25,91417.50974878081
37,18,76147.21061706252
55,36,124181.6965333875
50,31,104699.13691821047
40,20,69950.16202196073
44,26,93137.4492351116
40,21,73280.4370790012
46,27,92495.6302790536
37,18,69409.90455524488
30,9,45619.76746271599
22,2,20142.915194637528
40,19,68881.5915784019
54,33,114060.64868418126
55,37,124183.73553587157
37,16,63853.080603694056
39,21,73392.50950234578
55,34,114988.55215906745
46,27,98570.6735901241
27,7,38283.75149903827
42,21,81992.26166711457
27,9,35448.518443789704
53,33,111341.60825101259
52,34,118972.72782955552
31,12,52276.995680780245
51,30,106721.91684632647
39,19,70912.83555347813
45,26,90639.48617334498
30,9,42596.69289769098
52,31,107154.463265177
36,18,69584.33456549013
25,7,35111.39123974889
30,11,44586.53340707341
30,12,51904.82202045519
47,28,102262.83772887662
25,6,36463.10207715545
38,19,73520.26223627717
37,19,73061.23878991682
36,16,59516.358561654466
56,37,123485.99238627906
26,6,32494.964104561237
26,5,32277.722462219208
41,23,81198.97603734152
36,18,67079.11304367155
39,19,73678.83993341234
23,2,21911.32717881286
50,29,103501.60549832447
34,15,57165.89357178884
25,7,34038.596303531056
31,10,44091.38042488609
52,31,108497.19218942305
29,10,43200.61869386859
24,5,27793.520368614085
30,10,45375.0827360744
51,33,119290.1890495511
32,11,50250.704115094384
56,36,117659.35702450169
58,40,135053.8858319929
34,14,55455.295014987125
57,39,128176.78178437923
34,16,64111.559491846805
33,12,51731.54568416632
58,40,141459.11509663647
31,12,50157.17783518939
30,9,41821.32269105717
28,9,45091.4460651119
23,3,24065.913651551848
44,24,83828.27953320908
42,24,83357.71265729294
44,26,91014.68592797108
50,31,109472.91483568562
35,16,66316.3825447254
47,28,100905.84765037712
26,6,34704.0960377652
52,33,116790.62675729342
46,25,92363.51789683582
52,31,105790.31515607721
41,21,77337.72580861904
38,19,69954.26283487835
23,4,30286.829333827773
46,28,95136.18269590543
34,13,51694.46671065494
49,29,102509.78869806252
27,8,44287.06207119071
24,6,34204.67218680473
56,36,126125.028569909
39,19,68679.59602204621
32,11,50506.40453502951
41,22,77166.4327009246
26,6,35192.80669630843
40,22,75287.47693756434
43,25,87982.63786144262
40,20,68840.64608389774
37,19,68345.86340019749
45,25,85726.18023775225
25,7,36953.5489178237
36,16,63283.165649135655
46,26,91597.39654704415
56,36,123351.3675459693
35,17,62507.182562579605
40,20,75965.58211438831
59,38,129266.8298016387
57,37,132842.68240507733
28,9,46400.54156745288
51,32,113321.67965204576
40,19,73376.9688812622
46,26,94261.07193233295
37,18,72222.6676826089
29,9,42864.42709313926
39,20,75548.99581268847
49,31,105270.56339521515
37,19,68938.0485708802
40,19,72178.30498606146
38,17,58655.774021600024
34,14,56912.79642105355
28,7,35773.53216589238
48,28,101637.08969738068
31,13,56673.90586679679
55,37,132714.29223443128
57,38,130238.62033972569
46,26,93456.08034080101
27,9,39301.557366137546
45,27,91853.17681567286
39,19,74742.6269831968
44,25,89417.64460895209
27,8,39774.7487964711
50,31,107555.70888614908
46,27,95633.99974799299
38,20,74657.65666269122
45,25,91266.24871104797
32,12,53822.160670461744
47,29,97303.08444917682
55,37,126758.24255157539
49,31,103135.58030528067
24,3,26604.267508763216
32,12,51960.68494994655
59,39,131770.18395756892
35,15,59887.45136263544
47,28,98910.74565975241
42,24,89272.9513937679
51,33,116007.35607567526
29,11,49656.19812888757
41,20,71460.79340308596
53,33,115728.62587379897
43,25,81806.70795914336
28,7,30107.90422825322
30,12,53371.81159493601
22,3,19159.211502003378
50,30,104462.6289532463
29,8,43713.02437302623
25,7,36751.30197545629
56,36,124110.00059799122
24,3,24336.73737431569
28,8,39377.67568963945
48,28,97124.45554858899
22,3,22061.253753307585
48,28,99259.39041118877
37,16,64197.21564096105
59,39,131526.47640091614
28,7,29791.00850190898
44,24,91694.62319379652
32,14,58811.859664895805
54,35,118887.8513318856
57,39,133905.2843747204
58,39,130424.42124173295
38,17,67452.61862453393
56,37,119730.3589064957
26,6,33770.20117510224
53,33,113155.98508287389
24,6,32654.168541842526
56,37,130629.66509395583
35,14,57445.73882955063
52,31,107127.45529242723
52,32,109660.77849941149
38,17,62251.5760298335
45,25,91212.73979995935
44,24,88603.2911326377
39,19,72196.25163860577
35,17,67759.72167672392
36,18,70788.22218115724
36,16,63209.50142580635
27,7,37756.48737915061
48,28,105518.04277205677
36,15,58033.838313796674
57,37,128319.49359065696
29,9,42260.47309888964
36,17,68637.23968932961
24,5,27119.533768358935
34,15,60100.836225598534
55,36,120461.1996232036
45,25,84699.03785794134
53,34,120713.16299715533
53,32,110196.60946014398
51,30,102972.55040917745
34,15,57769.313628166
22,4,31473.317961252604
55,34,121431.58321244424
36,15,59845.40647922079
35,16,65084.12254979044
50,31,104273.8413611268
55,35,121570.62885959384
39,18,68208.30730737514
28,9,42808.29457779392
50,31,103378.66882128545
52,32,109214.58239432223
46,25,91045.72579643007
59,40,135014.0030679129
35,15,55611.54732640466
29,10,41584.463167153895
48,30,105270.24813193156
23,5,29918.05790221107
38,19,73466.4468217332
58,37,127070.60511433586
35,17,61840.4207160111
46,26,91938.47195801976
51,32,112093.06718085337
50,30,101994.96917909989
41,23,79621.91260024146
42,21,77591.07624734257
43,23,84814.34973166592
56,38,122471.50443640251
58,40,133272.52767012498
37,19,72555.67610602107
38,18,71146.07951456185
37,19,67988.69061515112
23,4,27615.819531981306
25,7,37981.08054666637
42,23,85320.11551504336
55,34,116264.31279461936
51,32,103344.39328862066
27,6,34128.00621877643
38,17,71235.69172255008
46,27,97972.18543758737
26,5,32763.74719071886
26,7,36005.43584968143
41,21,80690.34729167681
37,16,64409.74618138191
58,39,126261.14822115755
30,9,45174.73703928724
26,8,35416.60431132048
23,4,26701.69895892842
30,12,52217.59030321723
57,36,121252.47575558137
43,22,78543.62963663816
43,23,85431.50972756949
43,24,83159.38131655502
55,37,124421.61130647911
50,30,108385.12037981767
59,38,134379.47687889315
54,33,109155.11019010867
39,19,71343.87490499543
28,10,47810.14788924501
22,1,17305.64513980453
54,33,116875.65899968472
22,3,26101.8920944777
45,25,88167.0639453088
25,4,28785.85547452343
25,7,36468.38024987337
39,20,77230.55984312938
48,28,94124.5507188339
53,35,122878.50002600458
54,33,116560.57777198161
49,29,98608.8431413931
57,37,125616.59440156465
27,9,43513.5108836367
37,17,62768.679158473395
55,37,122226.34268376662
44,23,84555.82409573738
45,26,91191.2886898979
34,16,62752.598341094505
39,20,76968.87339330283
34,14,57816.726422908716
58,40,133969.1039039716
38,17,68982.62945644827
36,18,67685.29923621839
39,21,74762.7868791986
44,26,95465.84536707672
51,32,103244.00571306315
55,36,122692.08986511547
25,5,28909.72743569999
24,4,24230.98290864329
28,8,39895.74225360257
39,19,73379.137897617
28,10,41512.94343352298
27,8,34312.080213085384
43,24,82582.11016014277
22,3,28939.712349884998
25,6,38271.09740589045
50,30,105088.65132418228
42,24,81885.27985951598
47,28,98063.94685626222
35,14,50897.981322959145
30,12,50944.03563855041
33,12,48517.816273410856
27,9,37369.40046322176
41,23,85932.89890040428
45,27,94537.26268092736
48,27,99097.03895613817
59,40,138120.7314695827
29,10,44231.765114913316
22,1,18484.525336303446
45,26,95674.81962393878
28,8,37383.66667818432
40,21,80963.90097371629
43,23,77930.26941374161
56,36,121935.57282639653
51,31,108561.72906700842
50,29,98884.99656732388
43,24,87608.61684968826
32,13,54016.623915957054
41,20,73303.4224690571
50,29,100188.65687243771
55,36,119883.87551266573
22,1,13800.414511632787
52,31,113330.26130804463
51,31,107368.83670886743
39,18,65441.19178423785
38,18,68633.07035344167
59,41,137719.66005847743
35,15,57545.78133454808
44,24,85905.97978997044
46,25,94411.95797633272
36,17,61996.563459693665
43,25,87255.1386185263
24,6,25983.740155896136
40,22,85469.84282986377
55,36,124474.46968286192
56,38,127851.30455789561
22,4,23845.789710544166
42,23,81195.9722948696
50,32,109192.75607498748
27,6,34988.45016692256
58,37,123309.25109980805
22,2,19610.649588138156
22,2,23571.78176073543
48,28,103827.39956046225
42,21,80130.57677360508
37,16,61513.32321963947
47,26,93034.96873188691
37,17,67236.86140162926
49,29,101125.57914703088
22,2,23135.504649231647
57,37,123809.8632185205
31,11,52839.84575652481
38,18,68737.46524079141
44,23,82606.65708480198
28,9,43274.81500584618
28,9,38562.56226467654
36,16,63443.75707740833
55,36,126704.21106713364
25,6,28850.380344885227
35,14,61074.13750654416
35,15,56126.86134633212
37,17,68461.42576518125
28,9,38660.09427932772
53,33,117575.46756546604
40,20,73271.720160383
23,3,22930.45407594066
31,11,45184.67578868966
38,19,64264.03847311531
58,40,130572.97387784522
33,14,51446.36655543749
27,6,27374.34296178007
43,25,89881.81954485869
53,35,123574.60113322947
41,23,88392.05561785013
22,3,20012.208136156383
27,6,33170.24819239115
40,21,80994.3619744785
39,18,65565.20106284026
27,8,42110.81318434571
54,35,123160.13667635008
44,25,83661.66094304982
44,26,84931.75285910649
47,28,97299.25259004116
34,13,57314.2245109192
28,7,31940.818606637753
36,15,54385.083770397585
48,30,104193.10054142388
47,28,100398.27792719923
54,35,117459.45033426734
36,16,61204.63784656348
57,39,132880.06467600397
48,27,93890.2378170649
26,5,28115.40060202893
23,4,27331.86071905931
54,33,115666.99383645324
37,18,67828.22252524915
44,25,93953.45176869536
59,39,134249.31907720116
37,19,69947.18634048205
35,16,58627.86912035689
50,31,110474.2678367096
47,28,101579.42776122458
56,36,122702.92118193585
36,17,66330.64612417125
24,6,34103.730628385034
44,26,96809.31080957093
50,29,105161.77848368448
55,37,126335.05279370426
54,33,117289.24912198287
44,26,95453.37109882024
28,7,37312.158312367814
24,5,32252.587806073352
53,33,111971.0734365295
52,32,114105.79731759509
39,19,69996.00699146406
28,9,38475.006471625944
22,2,20613.471960757997
35,17,60974.72597042334
53,32,109710.49530643654
27,8,39635.42144996977
31,11,48833.77258493032
28,10,45918.67569650403
47,29,102965.00940385835
55,36,123622.63076137008
51,32,107945.05457715021
57,37,128769.80967163637
42,21,78171.14702106806
38,18,69720.81396829063
54,34,117312.32144078304
31,12,55223.802431583244
33,13,50415.37489248763
37,17,64970.62886143412
53,32,113094.06362811437
36,18,68065.72577276734
48,30,102545.90512583523
49,28,93745.88972163347
38,20,73139.20894685604
23,3,25087.273573840706
57,36,125130.5445238927
28,7,35995.777360143315
34,15,60033.93013556336
36,18,64569.54948914521
46,27,96668.20888176678
44,24,87028.31487730834
43,22,81995.6280339162
47,27,95341.66768756029
54,36,122638.4689824527
32,13,55403.83575895343
31,13,53766.37507351469
46,26,87531.34622709146
58,39,132328.4963446631
59,41,135836.39841550097
45,25,87875.41672534728
54,36,126047.51893721831
38,17,63702.45460999811
45,26,90040.96115038318
58,39,124775.83123823798
23,4,30821.544616676536
53,32,114173.43638185813
45,26,91503.31399974063
30,9,44338.39941943693
25,6,25823.265411083885
38,20,75425.85732368699
38,20,71428.7962107607
51,33,118021.25749400382
32,14,57102.62719621784
42,21,78893.02031604554
42,22,78537.88534225953
39,19,69556.64823235484
50,32,111777.6606159248
45,25,87509.79621695666
31,11,45391.852904430365
38,19,75721.2545005673
39,18,70362.65016939235
41,23,79711.43351805338
58,38,130655.2396646079
39,19,71162.81956134837
38,20,68702.53239104782
30,11,46002.9744847128
35,17,61854.25606357444
50,31,108267.33269285582
52,32,109033.25393651516
25,4,27772.70675133145
39,20,76498.77905228968
41,22,87582.879048882
30,12,55939.703516160036
34,14,57669.74825642412
36,15,60342.18755697186
48,30,102214.72487333816
36,18,63070.70610025225
49,28,92641.05854421789
58,38,126471.88801901776
40,19,77412.33444764814
47,29,105809.29269202148
47,29,101214.92986871274
46,27,96895.6484730433
47,26,91685.84875981296
47,26,93409.54869713102
49,28,97171.4797872314
39,21,74666.08990073117
53,33,115837.61357587663
24,6,30184.119286548
23,4,27976.497488152938
54,36,121558.4256338606
40,22,84253.61665841924
38,20,75657.02389973102
54,35,120232.97890478022
33,12,47209.029002808355
24,4,25528.471589312787
47,27,95849.14702355345
56,37,125663.68357517847
29,8,41489.6863459175
57,36,124118.06042043304
28,9,38400.31595141238
57,39,132776.34277406483
37,16,62116.19876894391
45,25,88057.40557007187
22,3,20191.860957527973
46,26,91946.01491738914
31,13,51328.36988455428
37,18,71982.22400802682
37,17,65197.46922970039
29,9,43596.48469573445
50,32,104591.78493883784
49,30,106733.29582429524
27,6,35424.15049880832
37,16,59132.81632498375
41,21,75384.47240268528
37,19,69011.01736854548
28,8,38391.914679543224
35,17,62885.27284657273
47,26,92765.11524551954
47,27,97960.69057112599
35,15,58325.49720773822
28,10,44891.74103279173
54,35,120026.6153887538
47,29,92127.42419269358
41,22,78076.51999106929
24,3,27456.99163624399
25,5,27315.797709742124
47,27,92787.50398851822
32,14,59107.67989091268
23,5,29460.33215083146
35,14,61871.78070754921
51,30,104105.60102744147
33,14,60106.402561247334
47,26,90833.46983402866
54,33,106794.63951951456
34,13,56519.81894647241
35,14,59219.69711938163
45,26,94518.64486391525
55,34,116880.38622721899
47,28,102900.85262056557
42,24,88596.52588155676
49,29,104474.75694400798
57,39,131364.96223484064
23,2,17459.004425282576
30,10,45202.941595160526
44,23,85578.36937394728
36,15,66598.41181690866
34,16,62798.1320736838
44,23,81361.74733942529
38,20,75401.86573451503
23,2,25272.566250164593
41,22,85625.6941030779
41,21,77679.29757881224
24,6,31401.235606829603
33,15,54765.93713502265
23,3,22189.967610266573
57,39,132298.44388002303
35,15,55428.415184932746
37,18,74642.65649892582
40,19,71429.99752654423
55,36,122861.07863234036
27,6,34526.42567717351
34,14,60387.43477882436
57,38,129300.1352944823
43,22,78295.6869632512
39,19,73265.41441652013
33,12,54881.13379038901
51,33,110315.9124390435
28,10,46400.097469479886
53,33,114762.7474774527
40,19,72785.44881497642
27,9,39080.03593238909
41,22,79833.26600119252
48,27,97815.71970628186
58,37,125227.470941765
28,10,41062.14448665616
26,8,34939.610332214994
32,12,51842.76078352975
36,15,61967.81276747625
24,5,29296.929236700787
26,8,43445.36786764839
44,23,79397.9779858041
58,40,135139.11923710984
30,10,39477.7958113262
36,15,60188.581907790256
24,3,25250.136321390914
50,30,104470.44753984081
27,8,32643.58249672179
38,20,73714.64186463767
47,27,96008.7652274029
42,21,81192.44750195261
29,9,37718.92661448578
42,21,82822.88921396958
32,12,43446.549530787655
59,40,130612.00599004535
29,8,40028.41299995135
45,25,90931.9721249244
56,37,130035.86593214322
35,16,63079.76583513859
35,17,64695.384036762815
31,10,46833.310254837765
33,15,51976.20183133199
59,40,131477.00102744327
55,37,121473.99447982827
31,13,55855.81076194833
38,18,72900.02195269264
38,20,79594.8969306962
24,5,31208.658060594425
52,34,118676.03212070586
22,1,18781.815039331195
33,13,52502.073758640065
25,6,29261.175114685397
34,16,58492.366001606926
55,34,113386.40971309788
42,23,85693.32743266273
43,25,87770.20592622571
25,5,27829.374408776082
39,21,70918.5116871346
26,7,32760.48181790827
40,21,76638.68340339993
23,4,21890.77146627934
33,12,59479.98781429651
38,20,69978.95657623731
31,13,56457.7617307613
55,37,124638.43042817946
27,7,34300.599758963996
29,8,38751.70778474334
32,11,48542.18221156387
33,13,54679.54882989511
30,9,39554.21456145949
23,3,25677.96249139989
29,10,43662.078317236956
32,13,49506.21208761427
57,36,122216.50282068747
31,12,54759.071983738846
42,23,84158.29146775688
41,22,80513.70459421683
29,11,45806.88106658167
57,38,127542.68278064838
50,32,110660.31397446495
33,13,53203.556355206376
35,15,61362.33562103859
42,22,81969.77379672223
43,23,80421.08397124687
42,22,82583.6185896539
51,32,107636.21388690475
41,22,77512.82570053088
45,26,92424.19623587602
44,24,87774.6256281806
28,8,40844.77742171079
30,12,43530.99626763388
22,1,20867.742458223707
47,28,99737.9861176675
59,38,127321.69469281269
59,39,131291.02234159544
43,23,84594.29762507412
31,11,37530.65979219189
27,6,29746.925653724986
38,20,77483.82573335974
59,39,130192.85951496504
45,27,94742.23541945657
31,13,52650.055034086865
29,10,46643.958314613374
42,21,77280.0745434077
27,7,35033.52080117758
42,24,86571.73186918325
45,24,90039.95206574826
54,33,117989.2571358447
39,19,71043.08254409039
49,30,103027.31579180155
53,34,116061.2229456754
33,15,63005.12964199257
48,29,103834.87487577542
31,12,49060.71155258596
53,34,111657.86162483315
47,26,96820.90660302475
46,26,96657.75040732554
32,11,45167.24902910978
44,23,83164.39294838817
55,35,122629.5654157834
44,23,85657.39825333278
50,32,104017.06118978497
52,34,112615.89373307402
28,7,38244.86603923972
54,35,120247.62457414265
42,21,80498.03148171483
23,4,28841.70184246189
39,18,70225.12322779607
54,36,123261.1352872596
58,39,129791.23867362253
55,37,125342.73474451408
41,20,76440.39500422959
56,36,128117.87067072818
39,20,72026.24208437154
45,26,94671.53911976579
29,8,39153.33333839968
51,30,107734.07348591682
31,12,50138.89775702288
44,24,90532.21543358942
32,11,46272.36596742449
23,2,21926.647805071974
47,26,94818.1129246386
57,37,123956.0342138652
54,35,120413.9377370232
34,16,65020.76451753626
46,25,90298.64413621144
25,5,32251.45519612034
40,21,75477.09876726118
39,20,71210.66073837526
58,38,131086.4265071954
51,30,103822.44337397696
40,22,74969.84289644226
44,23,82219.25138164715
37,18,72542.73624328649
22,4,29180.800173134594
33,12,48138.73918982201
45,27,90614.94513865588
55,35,118772.29289188355
29,8,42621.37776744178
39,20,73912.79919689095
26,7,34937.783245709
47,29,99157.60143252899
51,31,107185.43772982794
34,13,57042.22470626502
40,20,75255.77266800443
50,30,104394.41115770116
24,6,33952.06915245741
47,29,101214.7806435069
33,12,54350.69507707565
23,4,24459.962429075433
32,11,49316.209695908045
49,29,104662.71480840014
39,21,81660.11131487576
34,14,53719.04698816536
58,40,133478.83403399726
43,24,82552.21020280127
33,13,51090.59747433349
23,5,29055.54851957842
58,37,120419.0937032311
28,7,37758.01433968605
47,26,95171.51475054956
47,27,95770.76144714089
45,27,92478.81098296915
33,15,58268.2498528048
37,19,77349.88349951798
44,24,85438.87565949261
30,12,47636.40866303652
53,34,109563.59861518475
36,16,66131.64736777014
58,39,127779.37473064098
34,15,59764.6550749077
26,5,36820.03682110937
32,12,52107.948900636846
31,13,54074.56549676148
34,15,58522.62926755422
36,16,63941.43279791261
28,10,44227.03261514853
49,28,101120.98460692994
53,33,106750.47817689717
56,36,124138.5130043531
36,16,64300.406696771875
57,39,138642.01762939602
42,23,83487.15443615605
27,8,39164.92473851163
22,2,22188.98920970357
25,5,31273.52106989774
32,14,52299.13544393869
47,26,95955.18990296489
58,38,126247.83759665882
44,24,88219.9537767833
50,29,99922.64383960418
42,22,80332.64906687743
48,29,100088.7176416055
34,14,56253.03098538686
44,25,89250.91600772557
37,19,72116.94169580007
51,33,112711.48319844325
25,6,35123.55302362411
37,18,66899.30995355212
52,31,109789.13503526228
46,27,93002.53490905164
33,14,61847.86061026146
47,27,97301.8946772741
58,37,124408.48386649054
54,35,124703.57413896441
49,30,106055.49352519985
30,11,45419.24496538972
33,13,53606.25301661753
26,6,29586.085261750282
49,29,98585.1891901208
56,38,131625.2411732974
26,6,30304.573842351332
55,36,118487.28892816951
55,35,121907.22339711298
34,14,61979.182869981065
35,14,60971.857682485745
32,13,60373.381739483
59,39,139264.7689270811
25,7,32298.849934190737
54,33,113565.78524752051
28,8,34288.15399580448
29,8,36011.296586899654
58,37,129717.2757107665
31,13,53830.5761212116
36,18,72369.41443341636
59,41,134403.6911722166
36,17,63853.93057708174
26,5,32280.73597602388
50,30,108169.9325950572
40,22,75095.16507290243
31,13,52278.56358940223
33,12,52698.020782104046
25,4,29848.95461577406
52,31,111442.09985368214
39,19,71776.32315037266
37,18,64793.578757011855
57,38,122723.60096061336
46,28,97453.22199592296
44,25,88633.51336666444
33,13,51611.959640450004
55,36,125179.28343465638
57,37,122557.23891394764
58,40,132014.03290775832
24,3,28000.40038765448
30,10,42675.11468549062
39,18,70469.48251292342
56,38,127971.22357224087
55,35,120729.60025504729
35,15,62644.635058876695
25,6,33475.873413582056
50,30,100840.37803054214
36,18,64347.816675993425
49,28,100384.47038137246
37,17,63241.63596977893
33,15,61865.85535895907
26,8,38927.43508242558
55,35,114852.6827266065
22,3,29167.248523846414
53,33,112901.27677179803
47,27,95372.1383116187
38,19,72767.63694791513
48,30,103740.09049803438
45,25,92884.9191025107
56,37,122445.97827230663
47,26,96941.20964105913
59,38,131542.99201042033
44,25,87176.80533446942
43,25,89754.97860409979
25,6,36136.546466920816
30,12,51564.67196839328
25,4,27942.185923064964
28,8,40867.349218135525
44,25,91619.92437129017
23,2,19982.686334802183
45,25,90470.2702363732
52,31,111045.99964090402
52,33,113898.7741051267
55,36,120347.52102608529
